case_id,页面ID,路径,主题,宽,高,实际视口,实际状态,截图,测量JSON,日志,状态,原因,配色依据,配色验收A17,配色证据
R25-dark-768,R25,/forgot-password,dark,768,1024,768x1024,找回密码表单,evidence/user-pages-matrix/R25-forgot-password-dark-768x1024.png,evidence/user-pages-matrix/R25-forgot-password-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R25-dark-390,R25,/forgot-password,dark,390,844,390x844,找回密码表单,evidence/user-pages-matrix/R25-forgot-password-dark-390x844.png,evidence/user-pages-matrix/R25-forgot-password-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R25-dark-430,R25,/forgot-password,dark,430,932,430x932,找回密码表单,evidence/user-pages-matrix/R25-forgot-password-dark-430x932.png,evidence/user-pages-matrix/R25-forgot-password-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-1672,R26,/gallery,light,1672,941,1672x941,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-1672x941.png,evidence/user-pages-matrix/R26-gallery-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-1440,R26,/gallery,light,1440,900,1440x900,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-1440x900.png,evidence/user-pages-matrix/R26-gallery-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-1366,R26,/gallery,light,1366,768,1366x768,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-1366x768.png,evidence/user-pages-matrix/R26-gallery-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-1024,R26,/gallery,light,1024,768,1024x768,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-1024x768.png,evidence/user-pages-matrix/R26-gallery-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-768,R26,/gallery,light,768,1024,768x1024,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-768x1024.png,evidence/user-pages-matrix/R26-gallery-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-390,R26,/gallery,light,390,844,390x844,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-390x844.png,evidence/user-pages-matrix/R26-gallery-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-light-430,R26,/gallery,light,430,932,430x932,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-light-430x932.png,evidence/user-pages-matrix/R26-gallery-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-1672,R26,/gallery,dark,1672,941,1672x941,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-1672x941.png,evidence/user-pages-matrix/R26-gallery-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-1440,R26,/gallery,dark,1440,900,1440x900,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-1440x900.png,evidence/user-pages-matrix/R26-gallery-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-1366,R26,/gallery,dark,1366,768,1366x768,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-1366x768.png,evidence/user-pages-matrix/R26-gallery-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-1024,R26,/gallery,dark,1024,768,1024x768,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-1024x768.png,evidence/user-pages-matrix/R26-gallery-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-768,R26,/gallery,dark,768,1024,768x1024,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-768x1024.png,evidence/user-pages-matrix/R26-gallery-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-390,R26,/gallery,dark,390,844,390x844,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-390x844.png,evidence/user-pages-matrix/R26-gallery-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R26-dark-430,R26,/gallery,dark,430,932,430x932,作品广场匿名入口,evidence/user-pages-matrix/R26-gallery-dark-430x932.png,evidence/user-pages-matrix/R26-gallery-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-1672,R27,/install,light,1672,941,1672x941,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-1672x941.png,evidence/user-pages-matrix/R27-install-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-1440,R27,/install,light,1440,900,1440x900,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-1440x900.png,evidence/user-pages-matrix/R27-install-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-1366,R27,/install,light,1366,768,1366x768,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-1366x768.png,evidence/user-pages-matrix/R27-install-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-1024,R27,/install,light,1024,768,1024x768,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-1024x768.png,evidence/user-pages-matrix/R27-install-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-768,R27,/install,light,768,1024,768x1024,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-768x1024.png,evidence/user-pages-matrix/R27-install-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-390,R27,/install,light,390,844,390x844,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-390x844.png,evidence/user-pages-matrix/R27-install-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-light-430,R27,/install,light,430,932,430x932,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-light-430x932.png,evidence/user-pages-matrix/R27-install-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-1672,R27,/install,dark,1672,941,1672x941,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-1672x941.png,evidence/user-pages-matrix/R27-install-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-1440,R27,/install,dark,1440,900,1440x900,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-1440x900.png,evidence/user-pages-matrix/R27-install-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-1366,R27,/install,dark,1366,768,1366x768,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-1366x768.png,evidence/user-pages-matrix/R27-install-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-1024,R27,/install,dark,1024,768,1024x768,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-1024x768.png,evidence/user-pages-matrix/R27-install-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-768,R27,/install,dark,768,1024,768x1024,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-768x1024.png,evidence/user-pages-matrix/R27-install-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-390,R27,/install,dark,390,844,390x844,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-390x844.png,evidence/user-pages-matrix/R27-install-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R27-dark-430,R27,/install,dark,430,932,430x932,安装入口已初始化重定向,evidence/user-pages-matrix/R27-install-dark-430x932.png,evidence/user-pages-matrix/R27-install-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-1672,R28,/login,light,1672,941,1672x941,登录表单,evidence/user-pages-matrix/R28-login-light-1672x941.png,evidence/user-pages-matrix/R28-login-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-1440,R28,/login,light,1440,900,1440x900,登录表单,evidence/user-pages-matrix/R28-login-light-1440x900.png,evidence/user-pages-matrix/R28-login-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-1366,R28,/login,light,1366,768,1366x768,登录表单,evidence/user-pages-matrix/R28-login-light-1366x768.png,evidence/user-pages-matrix/R28-login-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-1024,R28,/login,light,1024,768,1024x768,登录表单,evidence/user-pages-matrix/R28-login-light-1024x768.png,evidence/user-pages-matrix/R28-login-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-768,R28,/login,light,768,1024,768x1024,登录表单,evidence/user-pages-matrix/R28-login-light-768x1024.png,evidence/user-pages-matrix/R28-login-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-390,R28,/login,light,390,844,390x844,登录表单,evidence/user-pages-matrix/R28-login-light-390x844.png,evidence/user-pages-matrix/R28-login-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-light-430,R28,/login,light,430,932,430x932,登录表单,evidence/user-pages-matrix/R28-login-light-430x932.png,evidence/user-pages-matrix/R28-login-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
R28-dark-1672,R28,/login,dark,1672,941,1672x941,登录表单,evidence/user-pages-matrix/R28-login-dark-1672x941.png,evidence/user-pages-matrix/R28-login-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
